filename,Xmin_Ymin_Xmax_Ymax,class,filename_trim,fold,target
08eb507f.jpg,,Lightning,08eb507f_trim.jpg,4,3
94f86079.jpg,,USB_Micro_B,94f86079_trim.jpg,0,4
7b81eb72.jpg,,USB_Micro_B,7b81eb72_trim.jpg,0,4
9e468662.jpg,,USB_Mini,9e468662_trim.jpg,2,1
36c321ad.jpg,,DisplayPort,36c321ad_trim.jpg,4,14
9eb2d543.jpg,,HDMI,9eb2d543_trim.jpg,4,0
5b60f221.jpg,,Lightning,5b60f221_trim.jpg,4,3
3c7217bd.jpg,,HDMI,3c7217bd_trim.jpg,3,0
d029fa3a.jpg,,Lightning,d029fa3a_trim.jpg,0,3
8b4b1582.jpg,,USB_Micro_B,8b4b1582_trim.jpg,2,4
ee0d6c29.jpg,,DisplayPort,ee0d6c29_trim.jpg,2,14
3dd9c099.jpg,,USB_Type_C,3dd9c099_trim.jpg,4,8
530f967e.jpg,,USB_Type_C,530f967e_trim.jpg,2,8
40f8d6d2.jpg,,Lightning,40f8d6d2_trim.jpg,3,3
2d86377d.jpg,,USB_Type_A,2d86377d_trim.jpg,0,7
25dbd7ca.jpg,,VGA,25dbd7ca_trim.jpg,4,13
63a4b696.jpg,,DisplayPort,63a4b696_trim.jpg,3,14
7db67cf8.jpg,,USB_Mini,7db67cf8_trim.jpg,2,1
ccbcd0d6.jpg,,Lightning,ccbcd0d6_trim.jpg,4,3
f343a80a.jpg,,USB_Micro_B,f343a80a_trim.jpg,0,4
40367c3c.jpg,,Lightning,40367c3c_trim.jpg,0,3
b838f5e6.jpg,,USB_Type_B,b838f5e6_trim.jpg,0,10
3cb65cad.jpg,,USB_Micro_B,3cb65cad_trim.jpg,4,4
f6543e95.jpg,,USB_Micro_B,f6543e95_trim.jpg,3,4
9ae2bdd7.jpg,,USB_Type_C,9ae2bdd7_trim.jpg,0,8
22fc91dc.jpg,,USB_Type_A,22fc91dc_trim.jpg,0,7
0b35b06a.jpg,,USB_Type_C,0b35b06a_trim.jpg,3,8
257ad493.jpg,,VGA,257ad493_trim.jpg,4,13
274e6423.jpg,,Lightning,274e6423_trim.jpg,1,3
6e8d1a94.jpg,,USB_Micro_B,6e8d1a94_trim.jpg,0,4
28096b23.jpg,,USB_Type_C,28096b23_trim.jpg,4,8
efd96aed.jpg,,Lightning,efd96aed_trim.jpg,2,3
a3676133.jpg,,USB_Type_A,a3676133_trim.jpg,4,7
34e2ad7b.jpg,,USB_Type_C,34e2ad7b_trim.jpg,3,8
f1294f35.jpg,,USB_Micro_B,f1294f35_trim.jpg,1,4
891d4699.jpg,,Lightning,891d4699_trim.jpg,4,3
2289b221.jpg,,USB_Type_A,2289b221_trim.jpg,0,7
aaf01d71.jpg,,USB_Micro_B,aaf01d71_trim.jpg,0,4
11d1ff4e.jpg,,DisplayPort,11d1ff4e_trim.jpg,2,14
802b906a.jpg,,USB_Type_A,802b906a_trim.jpg,1,7
0038263c.jpg,,Lightning_T,0038263c_trim.jpg,4,11
63ecbfa3.jpg,,USB_Micro_B,63ecbfa3_trim.jpg,0,4
6532ddd6.jpg,,VGA,6532ddd6_trim.jpg,1,13
5d85be4c.jpg,,USB_Type_A,5d85be4c_trim.jpg,4,7
040fe555.jpg,,Lightning,040fe555_trim.jpg,3,3
f6c9da61.jpg,,USB_Type_A,f6c9da61_trim.jpg,2,7
0b0fc3be.jpg,,Lightning,0b0fc3be_trim.jpg,0,3
8b80f49e.jpg,,USB_Type_C,8b80f49e_trim.jpg,0,8
10716564.jpg,,USB_Micro_B,10716564_trim.jpg,2,4
8e71b245.jpg,,Mini_DisplayPort,8e71b245_trim.jpg,1,5
01d77b0b.jpg,,USB_Micro_B,01d77b0b_trim.jpg,3,4
0337d6fc.jpg,,Mini_DisplayPort,0337d6fc_trim.jpg,2,5
12e967ca.jpg,,Lightning,12e967ca_trim.jpg,4,3
c7763971.jpg,,Lightning_T,c7763971_trim.jpg,0,11
d933c100.jpg,,VGA,d933c100_trim.jpg,2,13
483029d5.jpg,,Mini_DisplayPort,483029d5_trim.jpg,1,5
af180e43.jpg,,USB_Micro_B,af180e43_trim.jpg,0,4
04e17d31.jpg,,DisplayPort,04e17d31_trim.jpg,2,14
556ea1b2.jpg,,Lightning,556ea1b2_trim.jpg,2,3
8a8b2d66.jpg,,Lightning,8a8b2d66_trim.jpg,0,3
62fb4181.jpg,,VGA,62fb4181_trim.jpg,0,13
0f0b82fa.jpg,,Lightning,0f0b82fa_trim.jpg,3,3
c403741c.jpg,,Lightning_T,c403741c_trim.jpg,3,11
39e18a49.jpg,,USB_Micro_B,39e18a49_trim.jpg,0,4
7e46d737.jpg,,USB_Type_A,7e46d737_trim.jpg,4,7
56f4da26.jpg,,USB_Micro_B,56f4da26_trim.jpg,3,4
1ee4e10c.jpg,,Lightning_T,1ee4e10c_trim.jpg,0,11
4e7a0668.jpg,,HDMI,4e7a0668_trim.jpg,3,0
baffc1e3.jpg,,HDMI,baffc1e3_trim.jpg,3,0
94f136bb.jpg,,Lightning,94f136bb_trim.jpg,1,3
e2fa8f5b.jpg,,USB_Type_C,e2fa8f5b_trim.jpg,0,8
e5b861a6.jpg,,Lightning,e5b861a6_trim.jpg,0,3
299ae77a.jpg,,USB_Type_A,299ae77a_trim.jpg,3,7
c0cc3b36.jpg,,USB_Type_C,c0cc3b36_trim.jpg,1,8
6f6a4e56.jpg,,Mini_DisplayPort,6f6a4e56_trim.jpg,2,5
66c2e6dd.jpg,,Lightning,66c2e6dd_trim.jpg,3,3
cc30b588.jpg,,USB_Mini,cc30b588_trim.jpg,3,1
0844b610.jpg,,Lightning,0844b610_trim.jpg,4,3
b281bc2c.jpg,,Lightning,b281bc2c_trim.jpg,0,3
67c31233.jpg,,USB_Type_C,67c31233_trim.jpg,3,8
72e37da8.jpg,,Dock,72e37da8_trim.jpg,4,2
16a3e9e9.jpg,,Lightning,16a3e9e9_trim.jpg,0,3
841a05fd.jpg,,USB_Micro_B,841a05fd_trim.jpg,4,4
377adeb4.jpg,,USB_Micro_B,377adeb4_trim.jpg,4,4
c060be6d.jpg,,VGA,c060be6d_trim.jpg,4,13
62f6d46c.jpg,,Lightning,62f6d46c_trim.jpg,1,3
6db6eb4a.jpg,,Lightning,6db6eb4a_trim.jpg,4,3
41e32284.jpg,,USB_Mini,41e32284_trim.jpg,3,1
8cfecd93.jpg,,USB_Type_C,8cfecd93_trim.jpg,3,8
9644294a.jpg,,USB_Type_C,9644294a_trim.jpg,1,8
fea8344c.jpg,,USB_Micro_B,fea8344c_trim.jpg,4,4
903a4207.jpg,,Mini_DisplayPort,903a4207_trim.jpg,1,5
81e31159.jpg,,HDMI,81e31159_trim.jpg,1,0
82c01ce1.jpg,,USB_Type_A,82c01ce1_trim.jpg,0,7
c7f4f146.jpg,,USB_Mini,c7f4f146_trim.jpg,3,1
043066da.jpg,,USB_Micro_B,043066da_trim.jpg,3,4
da2c575e.jpg,,USB_Type_A,da2c575e_trim.jpg,1,7
33dc0ba8.jpg,,USB_Type_A,33dc0ba8_trim.jpg,0,7
1f3b8e69.jpg,,USB_Micro_B_W,1f3b8e69_trim.jpg,1,12
5db1fee4.jpg,,USB_Micro_B,5db1fee4_trim.jpg,2,4
5e8a21ea.jpg,,USB_Micro_B,5e8a21ea_trim.jpg,1,4
835cc509.jpg,,Lightning,835cc509_trim.jpg,1,3
729830e8.jpg,,USB_Micro_B,729830e8_trim.jpg,2,4
d0a8a882.jpg,,USB_Type_C,d0a8a882_trim.jpg,0,8
9d693eee.jpg,,USB_Type_C,9d693eee_trim.jpg,3,8
983589f6.jpg,,VGA,983589f6_trim.jpg,1,13
49fdfc98.jpg,,USB_Micro_B_W,49fdfc98_trim.jpg,0,12
cf23dc33.jpg,,USB_Mini,cf23dc33_trim.jpg,1,1
54006483.jpg,,USB_Type_C,54006483_trim.jpg,0,8
64d94c86.jpg,,USB_Type_C,64d94c86_trim.jpg,2,8
dcdc240c.jpg,,Mini_DisplayPort,dcdc240c_trim.jpg,4,5
b7b99ba7.jpg,,VGA,b7b99ba7_trim.jpg,2,13
83e19a9c.jpg,,USB_Mini,83e19a9c_trim.jpg,4,1
0e680179.jpg,,USB_Micro_B,0e680179_trim.jpg,2,4
1625f9db.jpg,,DisplayPort,1625f9db_trim.jpg,4,14
2abaca49.jpg,,USB_Type_C,2abaca49_trim.jpg,3,8
d11501b0.jpg,,USB_Type_A,d11501b0_trim.jpg,0,7
7a5df5ff.jpg,,USB_Micro_B,7a5df5ff_trim.jpg,4,4
c838df53.jpg,,Mini_DisplayPort,c838df53_trim.jpg,0,5
a9346b00.jpg,,USB_Type_A,a9346b00_trim.jpg,2,7
51054b8a.jpg,,USB_Micro_B,51054b8a_trim.jpg,2,4
92128c7f.jpg,,USB_Micro_B,92128c7f_trim.jpg,0,4
88cf9864.jpg,,Mini_DisplayPort,88cf9864_trim.jpg,0,5
61dd8cd5.jpg,,USB_Micro_B,61dd8cd5_trim.jpg,3,4
0e784378.jpg,,Lightning,0e784378_trim.jpg,2,3
20ee235b.jpg,,DisplayPort,20ee235b_trim.jpg,3,14
1de4d95a.jpg,,USB_Type_A,1de4d95a_trim.jpg,4,7
bb3d93da.jpg,,Lightning_T,bb3d93da_trim.jpg,1,11
50e9a866.jpg,,USB_Mini,50e9a866_trim.jpg,4,1
e39eef82.jpg,,USB_Micro_B,e39eef82_trim.jpg,2,4
7c252ab3.jpg,,Lightning,7c252ab3_trim.jpg,3,3
34be1021.jpg,,USB_Micro_B,34be1021_trim.jpg,1,4
36b9a348.jpg,,USB_Micro_B_W,36b9a348_trim.jpg,1,12
66a7a580.jpg,,DisplayPort,66a7a580_trim.jpg,0,14
52f14fc3.jpg,,Lightning,52f14fc3_trim.jpg,2,3
509694b0.jpg,,USB_Micro_B_W,509694b0_trim.jpg,0,12
0d866ba9.jpg,,USB_Micro_B,0d866ba9_trim.jpg,4,4
226f76b5.jpg,,Lightning,226f76b5_trim.jpg,2,3
c91bcd9e.jpg,,Mini_DisplayPort,c91bcd9e_trim.jpg,3,5
4d5e5deb.jpg,,USB_Type_C,4d5e5deb_trim.jpg,0,8
1aa3e4f8.jpg,,USB_Mini,1aa3e4f8_trim.jpg,4,1
0371fc7c.jpg,,USB_Micro_B,0371fc7c_trim.jpg,3,4
1c49f22f.jpg,,USB_Type_C,1c49f22f_trim.jpg,1,8
46635b56.jpg,,DisplayPort,46635b56_trim.jpg,1,14
1db2269b.jpg,,Lightning,1db2269b_trim.jpg,0,3
1aaf97e3.jpg,,HDMI,1aaf97e3_trim.jpg,0,0
16e18ac9.jpg,,Lightning,16e18ac9_trim.jpg,1,3
bd94717d.jpg,,USB_Type_C,bd94717d_trim.jpg,0,8
d212b2ac.jpg,,Mini_DisplayPort,d212b2ac_trim.jpg,4,5
a30f4ef4.jpg,,USB_Type_C,a30f4ef4_trim.jpg,2,8
998bae6a.jpg,,USB_Type_A,998bae6a_trim.jpg,2,7
3b731d76.jpg,,USB_Micro_B_W,3b731d76_trim.jpg,1,12
52bb7cc7.jpg,,DisplayPort,52bb7cc7_trim.jpg,3,14
b50d427a.jpg,,Lightning,b50d427a_trim.jpg,3,3
8cca04ee.jpg,,Lightning,8cca04ee_trim.jpg,3,3
b93e56ae.jpg,,Lightning_T,b93e56ae_trim.jpg,3,11
27d719c7.jpg,,Lightning_T,27d719c7_trim.jpg,1,11
1e68ed4e.jpg,,Lightning,1e68ed4e_trim.jpg,3,3
3ce59e84.jpg,,USB_Type_A,3ce59e84_trim.jpg,1,7
85a0c85a.jpg,,USB_Type_A,85a0c85a_trim.jpg,3,7
48ce32e8.jpg,,USB_Type_C,48ce32e8_trim.jpg,0,8
eb0c9cdc.jpg,,USB_Type_C,eb0c9cdc_trim.jpg,2,8
cca40327.jpg,,HDMI,cca40327_trim.jpg,4,0
9f2ca3ad.jpg,,USB_Micro_B,9f2ca3ad_trim.jpg,0,4
47f6c8c4.jpg,,Lightning_T,47f6c8c4_trim.jpg,3,11
52558cb5.jpg,,Lightning,52558cb5_trim.jpg,1,3
c51a6b54.jpg,,Lightning,c51a6b54_trim.jpg,3,3
7e07ae1a.jpg,,USB_Type_C,7e07ae1a_trim.jpg,3,8
25b7c81e.jpg,,Lightning,25b7c81e_trim.jpg,0,3
b910260d.jpg,,USB_Type_C,b910260d_trim.jpg,4,8
3849ba08.jpg,,DisplayPort,3849ba08_trim.jpg,2,14
78332745.jpg,,USB_Mini,78332745_trim.jpg,3,1
e133553e.jpg,,USB_Type_C,e133553e_trim.jpg,4,8
8429476d.jpg,,HDMI,8429476d_trim.jpg,0,0
0252b081.jpg,,USB_Micro_B,0252b081_trim.jpg,1,4
a20a2b7b.jpg,,HDMI,a20a2b7b_trim.jpg,4,0
d511b5d4.jpg,,VGA,d511b5d4_trim.jpg,0,13
22492061.jpg,,USB_Type_C,22492061_trim.jpg,1,8
b028e7b3.jpg,,Lightning,b028e7b3_trim.jpg,3,3
085bcb59.jpg,,USB_Micro_B,085bcb59_trim.jpg,2,4
eb57f949.jpg,,Lightning,eb57f949_trim.jpg,1,3
a73060af.jpg,,USB_Micro_B,a73060af_trim.jpg,1,4
3921a7d7.jpg,,Lightning,3921a7d7_trim.jpg,1,3
0d6f9709.jpg,,Lightning,0d6f9709_trim.jpg,3,3
f8b4b02c.jpg,,HDMI,f8b4b02c_trim.jpg,1,0
8c9089be.jpg,,VGA,8c9089be_trim.jpg,2,13
340ab11d.jpg,,USB_Micro_B,340ab11d_trim.jpg,0,4
0c1a70e4.jpg,,USB_Type_C,0c1a70e4_trim.jpg,4,8
9baed8fc.jpg,,DisplayPort,9baed8fc_trim.jpg,1,14
6ffbae9a.jpg,,Lightning_T,6ffbae9a_trim.jpg,2,11
3f83e9ad.jpg,,Mini_DisplayPort,3f83e9ad_trim.jpg,2,5
df4865fc.jpg,,USB_Type_A,df4865fc_trim.jpg,4,7
b1ac3a14.jpg,,USB_Mini,b1ac3a14_trim.jpg,4,1
7cb676d5.jpg,,Lightning,7cb676d5_trim.jpg,1,3
00c08d89.jpg,,USB_Micro_B,00c08d89_trim.jpg,1,4
ee9d527a.jpg,,USB_Type_C,ee9d527a_trim.jpg,3,8
2cfc8ccb.jpg,,USB_Type_C,2cfc8ccb_trim.jpg,3,8
477f4b2c.jpg,,USB_Type_C,477f4b2c_trim.jpg,3,8
b906e406.jpg,,HDMI,b906e406_trim.jpg,1,0
cc0fbd76.jpg,,Lightning,cc0fbd76_trim.jpg,4,3
b064bdba.jpg,,USB_Type_B,b064bdba_trim.jpg,1,10
d2f48367.jpg,,USB_Type_A,d2f48367_trim.jpg,1,7
d0ab864a.jpg,,DisplayPort,d0ab864a_trim.jpg,0,14
d54123de.jpg,,Mini_DisplayPort,d54123de_trim.jpg,0,5
303c8bd5.jpg,,USB_Type_C,303c8bd5_trim.jpg,4,8
016562d2.jpg,,HDMI,016562d2_trim.jpg,2,0
811af159.jpg,,Lightning,811af159_trim.jpg,3,3
43c727ee.jpg,,Lightning,43c727ee_trim.jpg,0,3
188db7f5.jpg,,VGA,188db7f5_trim.jpg,1,13
367461e6.jpg,,USB_Micro_B,367461e6_trim.jpg,2,4
055f7894.jpg,,USB_Micro_B,055f7894_trim.jpg,3,4
8fc750f6.jpg,,USB_Type_C,8fc750f6_trim.jpg,2,8
b7265326.jpg,,HDMI,b7265326_trim.jpg,2,0
3963317a.jpg,,USB_Micro_B,3963317a_trim.jpg,1,4
8ede6b26.jpg,,Lightning,8ede6b26_trim.jpg,4,3
313c938e.jpg,,USB_Type_A,313c938e_trim.jpg,3,7
3045ad03.jpg,,Lightning_T,3045ad03_trim.jpg,3,11
7995b28b.jpg,,USB_Micro_B_W,7995b28b_trim.jpg,3,12
2740db06.jpg,,USB_Mini,2740db06_trim.jpg,0,1
7850e83f.jpg,,Mini_DisplayPort,7850e83f_trim.jpg,2,5
04aa39fc.jpg,,HDMI,04aa39fc_trim.jpg,0,0
1c00e16c.jpg,,USB_Micro_B,1c00e16c_trim.jpg,3,4
7fd052bd.jpg,,HDMI,7fd052bd_trim.jpg,1,0
40dd2b01.jpg,,Lightning,40dd2b01_trim.jpg,3,3
35bbce40.jpg,,Mini_DisplayPort,35bbce40_trim.jpg,4,5
0c86f2df.jpg,,Lightning_T,0c86f2df_trim.jpg,0,11
a037a7df.jpg,,USB_Type_A,a037a7df_trim.jpg,4,7
131b0c35.jpg,,USB_Type_C,131b0c35_trim.jpg,2,8
63a7db02.jpg,,Lightning,63a7db02_trim.jpg,1,3
6d05621a.jpg,,Lightning,6d05621a_trim.jpg,0,3
c1fcf0cd.jpg,,Lightning,c1fcf0cd_trim.jpg,3,3
74e70910.jpg,,VGA,74e70910_trim.jpg,2,13
6d6ae523.jpg,,USB_Type_C,6d6ae523_trim.jpg,3,8
85d1fb59.jpg,,USB_Micro_B,85d1fb59_trim.jpg,0,4
8266498d.jpg,,DisplayPort,8266498d_trim.jpg,2,14
4be84111.jpg,,USB_Type_A,4be84111_trim.jpg,2,7
5997fffe.jpg,,HDMI,5997fffe_trim.jpg,0,0
85ea151b.jpg,,USB_Type_C,85ea151b_trim.jpg,3,8
7b4f6f46.jpg,,Lightning,7b4f6f46_trim.jpg,2,3
051c2e38.jpg,,DisplayPort,051c2e38_trim.jpg,3,14
de2d0a78.jpg,,USB_Micro_B,de2d0a78_trim.jpg,0,4
6b32c01a.jpg,,VGA,6b32c01a_trim.jpg,2,13
aae02129.jpg,,USB_Micro_B,aae02129_trim.jpg,4,4
85d6385b.jpg,,VGA,85d6385b_trim.jpg,3,13
2e355fa8.jpg,,DisplayPort,2e355fa8_trim.jpg,4,14
8698616a.jpg,,USB_Type_C,8698616a_trim.jpg,2,8
3d34f102.jpg,,USB_Type_C,3d34f102_trim.jpg,4,8
3055e0d8.jpg,,USB_Micro_B,3055e0d8_trim.jpg,3,4
35c71bd7.jpg,,Lightning,35c71bd7_trim.jpg,2,3
25e4150d.jpg,,USB_Type_A,25e4150d_trim.jpg,1,7
21eb478c.jpg,,Lightning,21eb478c_trim.jpg,4,3
9c8dd327.jpg,,Lightning,9c8dd327_trim.jpg,1,3
a0f8b2c4.jpg,,USB_Micro_B,a0f8b2c4_trim.jpg,4,4
9bbf7a2c.jpg,,VGA,9bbf7a2c_trim.jpg,3,13
4ec24a2d.jpg,,Lightning_T,4ec24a2d_trim.jpg,1,11
68c0d237.jpg,,USB_Micro_B,68c0d237_trim.jpg,2,4
56cc29ce.jpg,,USB_Micro_B,56cc29ce_trim.jpg,3,4
f11a7d64.jpg,,Lightning,f11a7d64_trim.jpg,1,3
f7ac6972.jpg,,Mini_DisplayPort,f7ac6972_trim.jpg,2,5
75f7313c.jpg,,USB_Type_A,75f7313c_trim.jpg,2,7
c4ed8e89.jpg,,USB_Type_A,c4ed8e89_trim.jpg,2,7
2452984f.jpg,,Lightning,2452984f_trim.jpg,4,3
749fc650.jpg,,USB_Type_A,749fc650_trim.jpg,3,7
680f612e.jpg,,USB_Micro_B,680f612e_trim.jpg,4,4
f1607c19.jpg,,Lightning,f1607c19_trim.jpg,4,3
4c3aada3.jpg,,DisplayPort,4c3aada3_trim.jpg,4,14
edee29f8.jpg,,Mini_DisplayPort,edee29f8_trim.jpg,3,5
4cd46850.jpg,,USB_Micro_B,4cd46850_trim.jpg,2,4
6815fd09.jpg,,DisplayPort,6815fd09_trim.jpg,3,14
10fc5d07.jpg,,USB_Micro_B_W,10fc5d07_trim.jpg,0,12
7e62ce15.jpg,,Lightning,7e62ce15_trim.jpg,3,3
08490295.jpg,,USB_Type_C,08490295_trim.jpg,3,8
61ab550f.jpg,,USB_Type_C,61ab550f_trim.jpg,1,8
e3f69597.jpg,,USB_Micro_B,e3f69597_trim.jpg,4,4
8e612bd1.jpg,,USB_Type_C,8e612bd1_trim.jpg,0,8
556d7dc3.jpg,,USB_Type_C,556d7dc3_trim.jpg,1,8
5313e5bf.jpg,,RJ_45,5313e5bf_trim.jpg,1,6
b6030064.jpg,,USB_Type_C,b6030064_trim.jpg,0,8
7559ca4a.jpg,,Lightning,7559ca4a_trim.jpg,2,3
8b01315e.jpg,,Mini_DisplayPort,8b01315e_trim.jpg,0,5
1acc01f3.jpg,,VGA,1acc01f3_trim.jpg,1,13
2c3f699f.jpg,,USB_Micro_B,2c3f699f_trim.jpg,3,4
9028dce6.jpg,,USB_Micro_B,9028dce6_trim.jpg,1,4
f36e2794.jpg,,Mini_DisplayPort,f36e2794_trim.jpg,2,5
9b04f541.jpg,,USB_Micro_B,9b04f541_trim.jpg,4,4
0f4121d0.jpg,,USB_Micro_B,0f4121d0_trim.jpg,2,4
2ab0ce76.jpg,,Lightning,2ab0ce76_trim.jpg,0,3
1c918023.jpg,,USB_Mini,1c918023_trim.jpg,4,1
4a30a219.jpg,,Lightning_T,4a30a219_trim.jpg,3,11
3658d7fa.jpg,,USB_Type_A,3658d7fa_trim.jpg,3,7
234666d7.jpg,,USB_Micro_B,234666d7_trim.jpg,0,4
6b5f40c0.jpg,,DisplayPort,6b5f40c0_trim.jpg,3,14
2920b948.jpg,,HDMI,2920b948_trim.jpg,1,0
2fe98fac.jpg,,USB_Mini,2fe98fac_trim.jpg,2,1
55c8079a.jpg,,Lightning,55c8079a_trim.jpg,1,3
39fb5bd0.jpg,,USB_Mini,39fb5bd0_trim.jpg,2,1
7fb754c0.jpg,,DisplayPort,7fb754c0_trim.jpg,1,14
c73c6319.jpg,,USB_Micro_B,c73c6319_trim.jpg,0,4
1a5de96b.jpg,,Lightning_T,1a5de96b_trim.jpg,3,11
c6bd343a.jpg,,USB_Type_C,c6bd343a_trim.jpg,0,8
a43231c2.jpg,,USB_Type_C,a43231c2_trim.jpg,0,8
255ac64f.jpg,,DisplayPort,255ac64f_trim.jpg,1,14
ab9828ca.jpg,,USB_Type_C,ab9828ca_trim.jpg,4,8
2b5d2ba5.jpg,,Mini_DisplayPort,2b5d2ba5_trim.jpg,3,5
e64474fd.jpg,,USB_Micro_B,e64474fd_trim.jpg,2,4
8f8472a2.jpg,,DisplayPort,8f8472a2_trim.jpg,1,14
aaf5060b.jpg,,Lightning,aaf5060b_trim.jpg,1,3
de0023e3.jpg,,Lightning,de0023e3_trim.jpg,3,3
995e6d18.jpg,,HDMI,995e6d18_trim.jpg,2,0
8c244b37.jpg,,USB_Mini,8c244b37_trim.jpg,2,1
5538e771.jpg,,Lightning_T,5538e771_trim.jpg,1,11
4e49800f.jpg,,HDMI,4e49800f_trim.jpg,4,0
aed8be04.jpg,,HDMI,aed8be04_trim.jpg,3,0
fc091d39.jpg,,USB_Type_C,fc091d39_trim.jpg,1,8
3eb5e2c4.jpg,,USB_Micro_B,3eb5e2c4_trim.jpg,4,4
41a5bf61.jpg,,Dock,41a5bf61_trim.jpg,3,2
a917ca75.jpg,,USB_Type_C,a917ca75_trim.jpg,4,8
017ae987.jpg,,USB_Micro_B,017ae987_trim.jpg,3,4
bf7f42e1.jpg,,VGA,bf7f42e1_trim.jpg,3,13
3f1bb7c0.jpg,,USB_Mini,3f1bb7c0_trim.jpg,4,1
4cc3d9cb.jpg,,USB_Micro_B,4cc3d9cb_trim.jpg,0,4
07bed92a.jpg,,Lightning,07bed92a_trim.jpg,2,3
9d6aa3d8.jpg,,HDMI,9d6aa3d8_trim.jpg,2,0
6d271914.jpg,,RJ_45,6d271914_trim.jpg,3,6
6cf713e8.jpg,,HDMI,6cf713e8_trim.jpg,2,0
56533080.jpg,,HDMI,56533080_trim.jpg,4,0
6a7a1382.jpg,,Mini_DisplayPort,6a7a1382_trim.jpg,4,5
93c3755d.jpg,,USB_Type_A,93c3755d_trim.jpg,2,7
4dc4e583.jpg,,USB_Micro_B,4dc4e583_trim.jpg,0,4
235aa062.jpg,,USB_Micro_B,235aa062_trim.jpg,4,4
c8bcad7f.jpg,,USB_Micro_B_W,c8bcad7f_trim.jpg,0,12
a985bb36.jpg,,Lightning_T,a985bb36_trim.jpg,4,11
96bb293a.jpg,,USB_Type_C,96bb293a_trim.jpg,1,8
d6420a4e.jpg,,Lightning,d6420a4e_trim.jpg,2,3
a0d177b4.jpg,,USB_Micro_B,a0d177b4_trim.jpg,0,4
c08ee2a2.jpg,,USB_Mini,c08ee2a2_trim.jpg,4,1
39938bd5.jpg,,VGA,39938bd5_trim.jpg,4,13
2f351206.jpg,,USB_Mini,2f351206_trim.jpg,4,1
0af7d715.jpg,,Lightning_T,0af7d715_trim.jpg,3,11
33eb7e4a.jpg,,USB_Micro_B,33eb7e4a_trim.jpg,4,4
3451d35d.jpg,,Lightning,3451d35d_trim.jpg,0,3
451b01cb.jpg,,Lightning,451b01cb_trim.jpg,2,3
aeaa6370.jpg,,USB_Micro_B,aeaa6370_trim.jpg,1,4
38f13ba4.jpg,,USB_Mini,38f13ba4_trim.jpg,1,1
4fc779c8.jpg,,DisplayPort,4fc779c8_trim.jpg,3,14
5f128c83.jpg,,Dock,5f128c83_trim.jpg,2,2
bc57590a.jpg,,USB_Type_C,bc57590a_trim.jpg,3,8
04edd1d7.jpg,,Mini_DisplayPort,04edd1d7_trim.jpg,1,5
ef0d2e96.jpg,,HDMI,ef0d2e96_trim.jpg,4,0
e0687aaa.jpg,,Mini_DisplayPort,e0687aaa_trim.jpg,1,5
00037f39.jpg,,Lightning,00037f39_trim.jpg,1,3
76bf061a.jpg,,Lightning,76bf061a_trim.jpg,3,3
d55a6ae3.jpg,,USB_Micro_B,d55a6ae3_trim.jpg,2,4
59933d77.jpg,,VGA,59933d77_trim.jpg,0,13
42f25ade.jpg,,Lightning,42f25ade_trim.jpg,4,3
04a8708c.jpg,,Lightning,04a8708c_trim.jpg,3,3
4fbb9cf6.jpg,,USB_Type_C,4fbb9cf6_trim.jpg,3,8
e754478c.jpg,,Lightning,e754478c_trim.jpg,1,3
a81824da.jpg,,USB_Micro_B,a81824da_trim.jpg,3,4
92f3c346.jpg,,USB_Mini,92f3c346_trim.jpg,0,1
24eb6043.jpg,,Lightning_T,24eb6043_trim.jpg,0,11
48deb732.jpg,,Mini_DisplayPort,48deb732_trim.jpg,3,5
b53a7292.jpg,,HDMI,b53a7292_trim.jpg,2,0
c676b6e9.jpg,,Lightning,c676b6e9_trim.jpg,4,3
d4e33e29.jpg,,USB_Type_A,d4e33e29_trim.jpg,3,7
30e4c022.jpg,,Lightning,30e4c022_trim.jpg,3,3
fb335e8f.jpg,,USB_Type_C,fb335e8f_trim.jpg,4,8
4739ee3b.jpg,,Lightning,4739ee3b_trim.jpg,3,3
c13ed907.jpg,,USB_Micro_B,c13ed907_trim.jpg,4,4
d29d5370.jpg,,Lightning_T,d29d5370_trim.jpg,4,11
80d1f44e.jpg,,USB_Type_C,80d1f44e_trim.jpg,1,8
79e8c13e.jpg,,USB_Micro_B,79e8c13e_trim.jpg,4,4
ec54e995.jpg,,DisplayPort,ec54e995_trim.jpg,1,14
4432cb27.jpg,,HDMI,4432cb27_trim.jpg,0,0
ec216fb2.jpg,,Lightning,ec216fb2_trim.jpg,1,3
7c22d3cf.jpg,,HDMI,7c22d3cf_trim.jpg,0,0
8032b67b.jpg,,HDMI,8032b67b_trim.jpg,1,0
ce02d4b6.jpg,,Lightning,ce02d4b6_trim.jpg,4,3
835d5e83.jpg,,USB_Type_A,835d5e83_trim.jpg,4,7
90a2e778.jpg,,USB_Micro_B_W,90a2e778_trim.jpg,1,12
589f5ed0.jpg,,HDMI,589f5ed0_trim.jpg,4,0
5e5c743a.jpg,,USB_Micro_B,5e5c743a_trim.jpg,1,4
1c0e147e.jpg,,Lightning,1c0e147e_trim.jpg,1,3
daab3aa6.jpg,,VGA,daab3aa6_trim.jpg,2,13
483aab8b.jpg,,USB_Micro_B,483aab8b_trim.jpg,4,4
679b3fe5.jpg,,Lightning,679b3fe5_trim.jpg,0,3
